,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
148,SOU14,36.77538,0.17500478,34.318043,37.345882,41.015762,6.6977196,255.8283,500.924,308.62405,706.72144,0.5916311,0.82306135,0.16224732,0.44640222,0.96347255,0.80122524,11.078286,7.179221,9.164447,6.0719714,0.5133387,0.8522982,18.793293,0.73750144,17.0304,0.7185558,8.675813,1.5409586,1.9065478,7.5980406,0.035998892,1.9334393,1.038932,0.88124555,9.679147,0.48122752,8.006961,1.544715,22.640942,0.4918526,608.3909,0.34979275,1301.9095,0.1724546,-106.106575,-0.83311933,1695.8842,0.16323248,961.43115,0.4418248,-99.12676,-0.7979974,2772.6277,0.10128634,804.23737,0.47260788,-101.73522,-0.75465554,-20.954374,-0.33952197,31.259182,0.2652929,-0.020818852,-2.0462582,-0.02283387,-0.546121,0.6614876,0.7213194,25.908375,0.4492388,15.553465,0.8547598,7.807495,2.058953,-3.7881312,-3.9252968,-21.230871,31.856709,-0.08302752,-0.007638343,0.28999713,3.0672965,2.8841436,0.19891489,0.18998855,0.14120853,0.15884265,-26.577545
149,UCA15,35.256737,0.215633,30.155172,34.291183,38.533607,8.378435,428.338,773.6297,194.7741,413.25983,1.3373619,0.8598836,0.110559285,1.1833013,2.3355172,2.224958,27.241049,15.670867,23.05773,13.699192,1.2939636,1.0750031,13.463632,1.757109,-0.47561058,-32.850983,6.523419,3.0090873,-8.849353,-1.9317434,0.046565756,1.7276351,1.4592446,0.7573957,5.0261774,1.0841987,7.6896286,1.4045942,20.33578,0.71549666,599.57477,0.52691156,1158.3412,0.264105,-77.4816,-1.1818895,1637.9827,0.21698567,846.0083,0.40729553,-74.15181,-1.0997516,2671.2056,0.12110886,806.6636,0.45101076,-76.28143,-1.042736,-10.405844,-1.2961655,20.206808,0.6127032,0.09754921,0.31677192,-0.019736538,-1.0280235,1.7493981,0.80241555,22.270624,0.96054786,0.35424492,46.621925,9.720401,2.1203213,-10.921034,-1.7075802,5.154733,3.7698689,0.11550084,0.003685167,0.27707133,4.1836677,2.2074041,0.30429688,0.29316893,0.14519404,0.19696006,-18.746033
150,GRE04,26.522491,0.29573393,21.76891,25.73978,29.452843,7.6839333,345.1993,678.7186,182.55716,274.68716,0.6941658,1.0157616,0.09429848,0.46452814,1.2220621,1.1277636,16.535284,12.135207,12.189147,9.926628,0.46402323,1.5594391,9.819342,1.5014714,15.539333,0.676744,13.436195,1.0325171,0.0051673427,2512.966,0.047693018,1.6931657,1.6425216,0.70641136,2.2759945,2.1099267,5.6839566,2.6968312,19.899807,0.6340038,552.8404,0.4746951,1086.6528,0.25535417,-111.46555,-0.82388866,1647.5972,0.20176692,704.46906,0.52668744,-114.854324,-0.7358021,2661.375,0.12957709,638.8678,0.4712334,-113.823166,-0.7450701,-12.872551,-0.75020254,19.495014,0.56270176,0.019561946,1.9958287,-0.024204826,-0.630425,0.78275096,1.1079437,16.937078,0.8916758,18.013126,0.5961259,17.55211,0.8944479,-3.6045787,-4.046514,-6.156303,13.320906,-0.02443252,-0.005817449,0.1559628,2.2078652,2.4276483,0.19282408,0.18993877,0.2246438,0.33668584,-25.850443
151,LYO08,37.344444,0.12822545,34.697464,36.667393,39.627663,4.9301987,384.2429,603.6519,89.35067,215.49973,0.63509285,0.8191724,0.12587374,0.532452,1.0770925,0.9512188,12.513026,7.4649267,10.509038,6.279398,0.28643316,1.0632185,10.083902,1.4835786,-3.1945114,-4.6807394,13.192516,1.2268726,-8.490686,-2.1146288,0.024694314,2.1822577,1.0419524,0.8609269,7.887668,0.6338925,6.234232,1.8599439,10.474569,0.9932924,607.5503,0.5108321,1069.7294,0.31045362,-107.14498,-0.8381142,1669.7665,0.19240285,730.598,0.535049,-86.940956,-0.95975095,2696.215,0.12243898,760.1558,0.57134426,-86.68593,-0.95788276,-8.423559,-1.0835606,16.227451,0.637661,0.09094513,0.36961028,-0.010555102,-1.2647415,0.40627348,0.76178646,15.557869,0.8746561,-3.9272053,-3.9647343,15.566562,1.1238283,-14.274398,-1.3025938,1.7683834,5.495264,0.055370685,0.005972399,0.077782415,3.8305085,2.2440789,0.27357683,0.259474,0.16442308,0.2198525,-30.851412
152,BRE08,37.016655,0.20871474,32.004547,37.708958,43.847794,11.843246,216.56075,308.3559,190.52844,347.7542,0.654719,0.7489414,0.18504226,0.5634554,1.0690469,0.8840046,13.358229,7.962435,9.933558,5.7505116,0.54598635,1.0702658,21.796131,0.639294,10.921394,1.4236165,2.985188,5.6334834,-12.635582,-1.300931,0.060503613,1.7536137,1.2850742,0.86677647,7.4649186,0.7982271,10.525635,1.121073,26.229527,0.45792848,642.14185,0.32912076,1249.6143,0.18200538,-79.97824,-1.0972862,1708.3785,0.16714145,887.3907,0.4353479,-81.08785,-0.94224125,2815.6536,0.09575033,701.9843,0.5603934,-84.88558,-0.86812425,-19.622402,-0.4109831,29.256372,0.3113231,0.100946054,0.39023158,-0.029064575,-0.49419856,0.7220869,0.8358197,26.717382,0.4393069,10.83574,1.4284976,1.4678594,12.577891,-16.537512,-0.99276143,-7.6077847,14.323921,0.062113125,-0.015574632,0.14850669,3.5898876,2.0623772,0.3277929,0.32241315,0.15670885,0.2524348,-26.238476
153,NOR11,26.955635,0.24849996,21.248835,26.752691,33.032555,11.78372,218.54308,282.3333,164.03973,233.05516,2.2921467,0.56405044,0.90436053,2.2645679,3.5194154,2.6150548,34.770084,17.312027,29.062357,16.685694,2.897157,0.79472876,22.559788,0.55780065,10.641486,1.1370233,12.145947,1.1347736,-1.9143736,-7.2844462,0.08062882,1.615027,1.4474114,0.75079274,2.0953765,2.2220187,4.746369,2.4559965,22.221674,0.43064007,485.43274,0.42563677,1199.3297,0.17618994,-39.70871,-1.7817845,1541.0154,0.17817514,825.54645,0.3525441,-49.91881,-1.2399004,2555.7488,0.104680926,757.9262,0.36686096,-52.046482,-1.1697404,-15.028955,-0.41847938,23.035952,0.3098867,0.044427477,0.7560406,-0.027080748,-0.5161292,3.210611,0.7290487,25.283434,0.42799073,10.286709,1.1512841,12.866541,1.0680897,-2.4554431,-5.8530016,-6.4713855,13.057821,0.027627653,-0.016188301,1.3315967,4.6116924,2.5495913,0.31858742,0.3125594,0.06591954,0.06127958,-13.175946
154,LOR03,34.473145,0.1893949,33.195293,36.281418,38.355034,5.1597404,327.09372,512.5793,182.84494,379.463,0.8553243,0.67118895,0.324759,0.7534034,1.3140814,0.9893224,14.915675,8.58866,12.790918,8.4765005,0.5763101,0.88450253,15.329408,0.82061917,15.113916,0.8155061,14.474848,0.943206,-5.7043457,-2.243795,0.043747224,1.885108,1.2738289,0.710164,6.6768785,0.8425571,11.277526,1.472165,19.32048,0.7559078,550.93036,0.47112828,1156.7534,0.22307569,-71.79613,-1.1615071,1688.2336,0.18597038,767.0112,0.53927076,-66.66753,-1.019864,2711.4976,0.10471472,767.90564,0.6467937,-67.12194,-1.0069377,-16.3734,-0.43973055,24.13862,0.34084105,0.058198344,0.61241823,-0.023917397,-0.5207134,0.6838769,0.74970865,18.308773,0.6247517,15.917541,0.7345396,14.766826,0.988134,-7.5060744,-1.7622021,-5.4449625,12.592073,0.017905826,-0.010397974,0.20939799,3.9140182,2.1849127,0.3455,0.38019028,0.10677116,0.16122927,-24.767218
155,LYO04,37.4393,0.15691067,34.5433,36.542336,39.811638,5.2683372,355.79666,648.3794,143.08723,224.55731,0.88857025,0.9892515,0.10064405,0.64912367,1.5003086,1.3996646,18.451176,13.462314,16.064621,10.394809,0.5056612,1.2846156,9.591453,1.8548928,-4.1372714,-3.7341552,9.341782,1.6767107,-6.710834,-2.3962889,0.028505513,1.7797651,1.2212386,0.8269572,6.7628045,0.87432724,4.615423,2.0620754,11.601345,1.0242243,622.96625,0.49741045,1105.2903,0.28017148,-114.42455,-0.7940757,1682.2009,0.19572297,813.37384,0.47946343,-97.85035,-0.8865347,2682.403,0.12466089,869.03375,0.5017117,-98.01488,-0.87550116,-7.0690513,-1.449604,15.345476,0.70267344,0.08707139,0.37069562,-0.011917481,-1.2137465,0.74360377,0.839538,17.057127,1.0405958,-5.9228034,-2.8575952,12.261149,1.4347322,-12.281346,-1.4154364,2.1554492,4.520321,0.04884459,0.0041974606,0.19103955,3.4333334,2.3006392,0.23780192,0.19498478,0.19089238,0.2778333,-26.075655
156,OCM17,30.216629,0.20463656,25.300589,30.91834,35.16448,9.86389,268.0277,460.85114,147.48317,242.54865,0.82955295,0.986725,0.14630958,0.60088104,1.3706784,1.2243688,19.338276,12.434313,16.12433,11.412389,0.6238472,1.3085945,9.837347,1.4948063,31.264387,0.3684737,14.347298,1.003651,-8.220835,-1.9507313,0.046376,2.1771507,1.3111877,0.8551022,5.494408,0.8971384,7.628028,1.9789062,26.08393,0.46716955,506.36136,0.40079612,1123.4349,0.21813396,-90.35456,-0.99399996,1665.2045,0.2064826,822.8435,0.55596966,-96.6134,-0.8141061,2668.8865,0.13064507,647.2519,0.6063752,-96.61534,-0.8109607,-17.467556,-0.47598043,22.576372,0.40597856,0.026162764,1.5273734,-0.035384186,-0.41177803,0.8906525,0.9865431,16.05109,0.7784625,32.771263,0.33173838,15.073078,1.0817479,-9.163839,-2.0270352,-6.39799,10.946443,-0.0007076384,-0.02400595,0.19673383,3.0740385,2.5407834,0.2320134,0.20475987,0.15852417,0.22660203,-22.649559
157,PES03,28.463392,0.21453007,24.819067,27.77301,32.12725,7.3081837,278.09003,478.4813,118.84536,188.09756,0.8171531,0.84971946,0.16719523,0.6806701,1.3188899,1.1516947,18.553455,12.052709,18.039028,12.746332,0.6462237,1.1934168,13.229991,1.068565,14.074454,0.8288263,7.9132957,1.6192174,-4.027615,-3.3593125,0.04981622,1.9474578,1.597217,0.7504281,3.4885273,1.3442075,7.3990297,1.7072506,25.641472,0.47190112,517.08826,0.4772707,1165.7832,0.19839738,-90.78716,-1.0540967,1586.1066,0.1973163,782.138,0.40754512,-95.01273,-0.9003597,2603.7732,0.12094883,670.04614,0.43898204,-95.862656,-0.881645,-15.143914,-0.53196144,22.532024,0.41283572,0.07165978,0.41025296,-0.023482481,-0.58077365,0.96090376,0.8567188,21.172697,0.55570143,16.455034,0.698935,11.470619,1.2225323,-5.382345,-2.9314137,-2.2675881,8.578138,0.037973784,-0.0058707814,0.19425403,3.7055554,2.4620688,0.22970656,0.21171688,0.17425315,0.25757015,-24.27264
158,ALS02,23.483618,0.20121618,20.238379,23.33966,26.53898,6.300602,203.48442,260.29178,111.57863,145.16469,0.96342003,0.7431755,0.28412902,0.83367276,1.5268631,1.2427341,18.490795,10.126252,15.641633,9.943728,0.89203656,1.0198134,20.077465,0.7105092,20.283907,0.5923548,18.514277,0.8283318,-4.3273444,-3.7122815,0.059754558,1.7957314,1.7983586,0.7346385,1.9378883,2.3730025,4.5062823,2.2630079,28.972456,0.3670072,490.36322,0.4520026,1122.6855,0.2031109,-55.465298,-1.510285,1590.408,0.20481439,735.737,0.47806537,-68.46958,-1.0890238,2620.7441,0.121321574,646.47125,0.47415328,-69.6997,-1.0569094,-19.162502,-0.38312808,26.271189,0.30586788,0.04871596,0.58098096,-0.029014891,-0.556734,1.0838648,0.8722877,24.764854,0.44896373,21.6875,0.47747514,21.321438,0.72650087,-4.7529283,-3.674666,-5.280867,11.8176565,0.051944833,-0.013596094,0.31150013,4.116667,2.2565584,0.32374385,0.30374968,0.1087912,0.13122493,-21.354523
159,SPC03,37.788624,0.19028224,35.86871,38.610977,42.494858,6.626148,412.37515,654.3732,148.43396,207.58954,0.99166024,0.76480585,0.31970388,0.84116024,1.5528116,1.2331078,21.718037,14.04169,15.719532,9.601725,0.83760464,1.0106509,14.899397,1.0291337,5.3734756,2.860292,12.050313,1.2801121,-3.2005415,-4.1246805,0.047818836,1.8459148,1.2838202,0.7841588,7.11455,0.8441067,9.811896,1.5874847,14.303953,0.94760895,617.04675,0.40606505,1246.9438,0.24058226,-102.309105,-0.86717314,1715.7428,0.16925666,877.3381,0.4796102,-88.26931,-0.89495665,2692.5142,0.10462132,845.5458,0.5060166,-87.54323,-0.9027573,-14.407701,-0.6466577,21.701574,0.484343,0.06234353,0.6755666,-0.022101669,-0.6131994,1.1380507,0.7571614,20.2511,0.6645778,5.509566,2.8127635,11.115272,1.535483,-5.6914425,-2.4650383,-2.919175,9.041578,8.881089e-05,-0.010109615,0.27638173,3.6894388,2.5483303,0.2468435,0.23355937,0.14907348,0.2080369,-22.272573
160,BFC07,29.29135,0.20681982,26.149431,28.621231,31.400352,5.2509212,562.30286,832.06836,94.14321,130.36285,0.86837703,1.057699,0.120834395,0.4989022,1.5186708,1.3978364,22.321604,15.71913,19.818626,15.8956585,0.5776861,1.3981341,10.3979645,1.4119536,2.6499348,4.369329,15.119524,0.86956346,12.832203,1.0425124,0.032010294,1.8821491,1.4668822,0.7226415,4.3253827,0.9122972,5.340779,2.0416915,16.73268,0.6225122,612.5187,0.48950762,1042.5663,0.3176751,-116.32959,-0.7794062,1635.6302,0.20249692,763.3216,0.42230585,-113.92676,-0.7666455,2641.1816,0.13952188,673.12555,0.36320844,-114.658615,-0.75180435,-9.521044,-0.96427464,16.967407,0.5651345,0.03848083,1.0809064,-0.0126574095,-1.3037415,1.023039,0.900927,18.955378,0.7784844,6.2310014,1.8914932,19.706825,0.7818163,13.351608,1.3165517,0.15809181,8.086308,-0.004353435,0.0023975375,0.16542456,2.7363644,2.1664417,0.21252124,0.1752801,0.24842592,0.3677706,-24.322634
161,NOR04,33.86092,0.23896992,28.96279,34.98573,40.572243,11.609453,246.88951,374.83304,133.79163,230.94542,2.2370157,0.58731794,0.8904169,2.1194232,3.4458828,2.555466,30.71152,19.935019,18.29979,10.928793,2.5913699,0.80421346,25.323757,0.44515783,8.064956,1.7690654,1.2813265,10.661228,-14.003191,-1.1146498,0.059254836,1.8486835,1.2629834,0.61912626,4.9635406,1.1112037,8.353197,1.6428143,25.427624,0.41829243,594.3629,0.364235,1314.924,0.16305126,-30.097214,-1.9491498,1623.4401,0.18267763,1011.3291,0.3581423,-38.14644,-1.2809776,2691.5903,0.11950482,855.94305,0.47569486,-44.645126,-1.0463558,-15.724831,-0.40193355,25.898355,0.2976978,0.051788595,0.7395066,-0.029472493,-0.46807772,2.7670934,0.7539554,26.73296,0.39327767,7.7717967,1.8304645,0.9886903,13.949001,-15.237198,-1.0149562,-7.719324,14.756042,0.012268307,-0.017504469,0.93374074,3.5222223,1.483828,0.60265917,0.6909746,0.0637561,0.060170792,-13.178869
162,OCM20,38.692142,0.14278619,36.07243,39.31594,42.45269,6.3802605,252.03564,463.91937,164.84447,359.78174,0.8421549,0.8812592,0.16014704,0.627167,1.4959984,1.3358513,17.76988,8.945445,14.129888,8.470216,0.5496738,1.0651547,10.597258,1.1080855,20.332815,0.64518654,10.870616,1.336236,-31.646395,-0.56676817,0.034512334,2.1553094,1.0504087,0.9594388,8.823491,0.55085707,12.2316675,0.97658485,20.927893,0.5383939,524.5681,0.33119002,1100.2415,0.20050351,-102.30251,-0.88798857,1738.0553,0.19341964,756.6451,0.6487867,-87.30282,-0.8803041,2821.1003,0.09563491,682.9247,0.8713198,-85.92401,-0.90231043,-14.9940405,-0.52237874,20.47696,0.42539743,0.054834265,0.74984604,-0.038685568,-0.3368628,0.7627347,0.77367514,14.3073635,0.72684485,18.125814,0.7811941,10.4052725,1.5784742,-37.626053,-0.4665108,-7.143679,11.939258,0.011513909,-0.030669205,0.1266923,3.6034484,2.3972406,0.2682494,0.21730208,0.14920904,0.1978514,-25.350851
163,PES07,39.80615,0.14679721,37.087204,39.95623,43.47332,6.386116,307.06583,556.5134,116.23037,241.40674,1.6957889,0.90803623,0.37803462,1.2497525,2.785384,2.4073493,38.439434,24.105688,32.148438,20.966002,1.9038615,1.2220995,10.680892,1.5418721,8.11233,2.038938,-0.12884988,-128.48254,-17.685463,-1.0517889,0.036725502,1.9582931,1.1246647,0.8982445,8.111304,0.69688773,8.853698,1.4650297,18.607662,0.72808,639.48047,0.39943287,1213.7645,0.25395668,-93.60153,-0.9523094,1721.9531,0.1852988,850.98883,0.51884735,-79.45604,-0.973221,2820.4502,0.10868504,737.46094,0.6527083,-81.319984,-0.929012,-13.341362,-0.7517652,22.848621,0.5109116,0.08144747,0.4857216,-0.021851037,-0.64721227,2.5331929,0.9777509,16.150742,0.9254724,6.667202,2.5696156,-0.5241909,-34.505432,-23.561798,-0.7549583,-0.99969137,8.120893,0.024446176,-0.0062928344,0.47889566,3.75,2.5297027,0.26492134,0.23186828,0.12739474,0.18133363,-14.969156
164,LOR02,23.578356,0.19764455,19.617184,23.0976,27.66095,8.043766,202.78932,263.59726,85.660774,113.10921,0.6078602,0.85709316,0.10043369,0.5112525,1.0212574,0.9208237,11.683645,7.70589,10.470981,7.8278446,0.50837237,1.1848061,22.741367,0.76864594,20.373917,0.6336393,17.898762,0.6852573,5.250776,2.265039,0.040206544,1.8869296,1.6310194,0.80061394,3.4227014,1.3273592,6.188498,1.6918361,34.823933,0.32155088,527.04395,0.4238932,1228.5903,0.20962195,-80.57488,-1.1321411,1603.1201,0.19079475,958.22504,0.3969112,-91.791046,-0.8844162,2613.0027,0.12569717,863.244,0.43267572,-94.28917,-0.83931226,-22.95707,-0.37956828,30.695456,0.32168248,0.035487123,0.95067465,-0.026477942,-0.59470165,0.7398971,0.85546106,30.541594,0.46244326,24.236544,0.42457524,20.00578,0.6698582,6.6554656,2.0147524,-7.6847463,14.410989,0.030603256,-0.0077811237,0.11689531,3.5698323,2.0005589,0.30418995,0.27196628,0.18809667,0.26227278,-23.97102
165,OCM10,33.316418,0.21344827,29.055828,33.707634,38.842495,9.786667,318.8168,504.34372,151.34792,228.65497,0.65697694,0.6913156,0.23549744,0.58145666,1.0126748,0.77717733,11.560359,8.687808,7.200537,5.520478,0.36968896,1.0405773,6.150704,2.2364197,30.863878,0.47094455,16.87615,0.7092541,-11.87297,-1.1840271,0.047572583,1.8934689,1.0713315,0.8221512,6.3779955,0.8143865,10.044112,1.3465718,23.09628,0.56425834,515.35974,0.37525558,1110.5006,0.20966685,-97.96305,-0.91168416,1773.2751,0.19369046,798.55304,0.6866144,-98.709404,-0.7802304,2737.7869,0.116488166,625.53577,0.7442319,-97.262215,-0.7999476,-16.635313,-0.52257544,22.250996,0.41810805,0.03014034,1.2466633,-0.03435369,-0.35984978,0.4924013,0.8250931,12.612813,0.9030144,32.93226,0.41316563,18.554272,0.69454193,-15.391673,-0.97779083,-2.9232275,7.5119567,-0.0045297057,-0.01965091,0.17355786,2.7105262,2.411161,0.24617904,0.23035002,0.1666253,0.22931127,-27.501335
166,BRE12,35.673325,0.17614645,31.71983,36.431236,40.793327,9.073498,276.93387,399.32657,121.53962,243.66338,0.8304555,0.86998475,0.19653778,0.595895,1.4501321,1.2535944,19.392231,10.408157,14.312394,9.102435,0.4916437,1.1946235,13.20088,0.9094675,-3.2516952,-4.5109143,14.518976,1.1409138,-3.6858819,-4.0349636,0.04403724,1.8158731,1.316456,0.6773098,4.775235,1.0645719,7.080106,1.5907366,10.58505,1.0526899,763.6379,0.42796633,991.3721,0.32796505,-94.0684,-0.9497811,1838.0833,0.18590114,730.3815,0.4227781,-84.00262,-1.0049776,2813.4375,0.12191933,725.3866,0.33071354,-83.69357,-1.0095284,-7.941241,-0.9711999,15.073528,0.5327751,0.09014483,0.38332286,-0.012942275,-1.1119505,0.6988229,0.88386196,16.790194,0.67100286,-4.9125,-3.0676079,16.268408,1.1187415,-6.935922,-2.3490593,-1.9712766,9.403873,0.07152114,-0.0035774244,0.124381885,3.2001884,2.0785491,0.2977337,0.28536713,0.18266882,0.2768826,-27.646416
167,UCA10,31.425215,0.21136379,26.64797,30.82607,35.929398,9.281427,306.11987,524.24304,131.99454,326.60635,0.9679638,0.83407646,0.18049374,0.7974104,1.6269972,1.4465035,20.186546,12.292549,14.358168,8.492689,0.94386345,1.0300349,23.987143,0.9633961,11.871949,1.5144377,3.3850646,5.967322,-8.959849,-2.0649478,0.044084895,1.8250663,1.4104298,0.863745,4.981386,1.0943985,7.5726137,1.7422034,31.654285,0.56436723,553.5137,0.41263795,1277.2633,0.21913695,-69.59438,-1.2965677,1574.4047,0.20484969,968.3071,0.34119037,-74.483055,-1.0596284,2678.041,0.12660089,866.97064,0.4261648,-80.1119,-0.9337001,-17.807922,-0.6919809,29.559683,0.4938848,0.09222266,0.34769052,-0.030190734,-0.6749752,1.2438865,0.78748494,33.41779,0.57853955,13.749242,1.259343,4.6595163,4.757855,-9.213083,-2.1746602,-0.41491815,7.821084,0.105806634,-0.004877876,0.2225904,3.7272727,2.244956,0.30503798,0.299387,0.13205634,0.17166623,-20.451178
168,SOU10,28.286993,0.15145676,25.147717,28.154457,31.876604,6.7288876,191.15605,271.34348,87.380486,172.48843,0.47441587,0.7891881,0.112717316,0.37680137,0.79669845,0.6839811,9.377647,5.096314,9.127103,5.340937,0.3289799,0.762883,21.232252,0.6538755,12.965166,0.8602287,17.98871,0.72109926,3.249542,4.5557895,0.036560304,1.8053356,1.547325,0.78034925,5.8001823,0.6155003,7.8481817,1.1110544,24.666096,0.34855068,510.31512,0.43418327,1197.4686,0.17403166,-83.94586,-1.0581154,1576.3282,0.20077683,827.04736,0.40999255,-89.55592,-0.90389943,2610.9944,0.11545178,686.17163,0.44420478,-91.48551,-0.86742383,-18.16118,-0.35612917,26.104963,0.2899083,-0.024373446,-1.4054585,-0.020803116,-0.6946397,0.4224514,0.61110544,28.895208,0.36296678,10.592433,1.1567912,21.480719,0.66968733,-1.0790006,-15.195454,-21.632204,32.46611,-0.082046136,-0.004196629,0.1659911,4.3315544,2.8047132,0.21619254,0.18344957,0.12879716,0.19453315,-30.957462
169,CFE05,32.797985,0.30442807,20.817337,36.013855,41.12111,20.303772,294.01392,384.1966,183.23232,309.30002,1.4835293,0.6678514,0.46095812,1.3615642,2.2584686,1.7975105,22.068298,13.64042,14.658054,8.869675,1.9055042,0.8774834,23.643778,0.46278393,12.212483,1.1886806,8.2353945,1.5904794,-10.788902,-1.5409423,0.07709786,1.6922634,1.5624224,0.57952815,3.6976104,1.603801,6.269577,2.850441,23.149437,0.67339075,586.17267,0.35019657,1281.363,0.17492172,-70.94014,-1.1968669,1684.413,0.17094307,982.7627,0.4324832,-71.768814,-1.0125486,2777.0017,0.10020422,815.3703,0.59376633,-74.70799,-0.9474806,-18.88569,-0.375634,27.995249,0.28517592,0.021762544,1.9091204,-0.030141197,-0.4180815,2.3531892,0.6879814,26.698135,0.35777518,12.427145,1.2098083,8.598343,1.6293459,-14.943629,-1.1056784,-11.167291,19.210243,-0.01732001,-0.015716543,0.5987395,3.1318681,2.2808464,0.31910843,0.3732131,0.12875,0.1528764,-17.623823
170,HES05,27.58269,0.19035624,23.592115,27.785591,31.892162,8.300047,218.50551,335.38,144.91982,308.3762,0.791616,0.8832653,0.16654176,0.585796,1.340549,1.1740072,18.71524,11.518657,15.746359,10.641984,0.47062215,1.2383838,12.392371,1.1143341,6.1593027,1.3376349,13.631058,0.93959194,-0.5756903,-20.270407,0.041326366,1.9059962,1.5923685,0.6875785,2.9321737,1.4619633,3.2606714,3.5243273,17.909185,0.59783286,645.0229,0.49378756,1067.3767,0.29523912,-98.43172,-0.9475748,1679.4484,0.21635075,747.838,0.3799791,-97.174774,-0.9097513,2694.6758,0.14062825,619.51874,0.37283614,-98.46844,-0.8856347,-9.903058,-0.57346624,17.098936,0.4014592,0.05579252,0.53074914,-0.016901853,-0.8813259,0.72893,0.87336147,20.461674,0.5193585,5.6730027,1.5324693,15.389562,0.9873465,-2.883354,-4.7446175,-1.9490101,10.263548,0.008914484,-0.0014317491,0.14314295,2.8557143,2.3730133,0.2257377,0.23601015,0.19749999,0.39088023,-26.893986
